Point,IDT_ms,X_Fuel,X_O2,X_N2,X_Ar,X_He,P,T,Formula_C,Formula_H,n-C7,n-C8,n-C9,n-C10,n-C11,n-C12,n-C13,n-C14,n-C15,n-C16,n-C17,n-C18,i-C7,i-C8,i-C9,i-C10,i-C11,i-C12,i-C13,i-C14,i-C15,i-C16,i-C17,i-C18,mono-c-C7,mono-c-C8,mono-c-C9,mono-c-C10,mono-c-C11,mono-c-C12,mono-c-C13,mono-c-C14,mono-c-C15,mono-c-C16,mono-c-C17,mono-c-C18,poly-c-C7,poly-c-C8,poly-c-C9,poly-c-C10,poly-c-C11,poly-c-C12,poly-c-C13,poly-c-C14,poly-c-C15,poly-c-C16,poly-c-C17,poly-c-C18,aro-C7,aro-C8,aro-C9,aro-C10,aro-C11,aro-C12,aro-C13,aro-C14,aro-C15,aro-C16,aro-C17,aro-C18
219,0.985,0.64,20.86,78.5,0,0,9.57,1128.9,11.44,24.82,0.043251972,0.196660236,0.474834098,1.495197666,3.462928396,2.943128391,2.376501109,1.983831688,0.87884685,0.090419836,0.003226226,0,0,0.672643307,1.778466515,4.815838396,16.82483053,20.01403847,17.0975604,13.16692518,8.088176476,2.340514441,0.143646415,0.00584037,0.006564467,0.029946264,0.11062488,0.203481216,0.24228876,0.183167895,0.112778872,0.090940284,0.017747095,0,0,0,0,0,0.000416632,0.010859979,0.041455324,0.026617062,0.015277104,0.003693216,0,0,0,0,0,0,0.000432406,0.003676812,0.002724768,0,0,0,0,0,0,0
220,0.497,0.64,20.86,78.5,0,0,9.85,1192.5,11.44,24.82,0.043251972,0.196660236,0.474834098,1.495197666,3.462928396,2.943128391,2.376501109,1.983831688,0.87884685,0.090419836,0.003226226,0,0,0.672643307,1.778466515,4.815838396,16.82483053,20.01403847,17.0975604,13.16692518,8.088176476,2.340514441,0.143646415,0.00584037,0.006564467,0.029946264,0.11062488,0.203481216,0.24228876,0.183167895,0.112778872,0.090940284,0.017747095,0,0,0,0,0,0.000416632,0.010859979,0.041455324,0.026617062,0.015277104,0.003693216,0,0,0,0,0,0,0.000432406,0.003676812,0.002724768,0,0,0,0,0,0,0
221,0.27,0.64,20.86,78.5,0,0,10.35,1248.8,11.44,24.82,0.043251972,0.196660236,0.474834098,1.495197666,3.462928396,2.943128391,2.376501109,1.983831688,0.87884685,0.090419836,0.003226226,0,0,0.672643307,1.778466515,4.815838396,16.82483053,20.01403847,17.0975604,13.16692518,8.088176476,2.340514441,0.143646415,0.00584037,0.006564467,0.029946264,0.11062488,0.203481216,0.24228876,0.183167895,0.112778872,0.090940284,0.017747095,0,0,0,0,0,0.000416632,0.010859979,0.041455324,0.026617062,0.015277104,0.003693216,0,0,0,0,0,0,0.000432406,0.003676812,0.002724768,0,0,0,0,0,0,0
222,0.222,0.64,20.86,78.5,0,0,10.29,1276.1,11.44,24.82,0.043251972,0.196660236,0.474834098,1.495197666,3.462928396,2.943128391,2.376501109,1.983831688,0.87884685,0.090419836,0.003226226,0,0,0.672643307,1.778466515,4.815838396,16.82483053,20.01403847,17.0975604,13.16692518,8.088176476,2.340514441,0.143646415,0.00584037,0.006564467,0.029946264,0.11062488,0.203481216,0.24228876,0.183167895,0.112778872,0.090940284,0.017747095,0,0,0,0,0,0.000416632,0.010859979,0.041455324,0.026617062,0.015277104,0.003693216,0,0,0,0,0,0,0.000432406,0.003676812,0.002724768,0,0,0,0,0,0,0
223,0.145,0.64,20.86,78.5,0,0,10.43,1324.4,11.44,24.82,0.043251972,0.196660236,0.474834098,1.495197666,3.462928396,2.943128391,2.376501109,1.983831688,0.87884685,0.090419836,0.003226226,0,0,0.672643307,1.778466515,4.815838396,16.82483053,20.01403847,17.0975604,13.16692518,8.088176476,2.340514441,0.143646415,0.00584037,0.006564467,0.029946264,0.11062488,0.203481216,0.24228876,0.183167895,0.112778872,0.090940284,0.017747095,0,0,0,0,0,0.000416632,0.010859979,0.041455324,0.026617062,0.015277104,0.003693216,0,0,0,0,0,0,0.000432406,0.003676812,0.002724768,0,0,0,0,0,0,0
224,0.093,0.64,20.86,78.5,0,0,9.7,1380.2,11.44,24.82,0.043251972,0.196660236,0.474834098,1.495197666,3.462928396,2.943128391,2.376501109,1.983831688,0.87884685,0.090419836,0.003226226,0,0,0.672643307,1.778466515,4.815838396,16.82483053,20.01403847,17.0975604,13.16692518,8.088176476,2.340514441,0.143646415,0.00584037,0.006564467,0.029946264,0.11062488,0.203481216,0.24228876,0.183167895,0.112778872,0.090940284,0.017747095,0,0,0,0,0,0.000416632,0.010859979,0.041455324,0.026617062,0.015277104,0.003693216,0,0,0,0,0,0,0.000432406,0.003676812,0.002724768,0,0,0,0,0,0,0
225,0.068,0.64,20.86,78.5,0,0,9.84,1439.1,11.44,24.82,0.043251972,0.196660236,0.474834098,1.495197666,3.462928396,2.943128391,2.376501109,1.983831688,0.87884685,0.090419836,0.003226226,0,0,0.672643307,1.778466515,4.815838396,16.82483053,20.01403847,17.0975604,13.16692518,8.088176476,2.340514441,0.143646415,0.00584037,0.006564467,0.029946264,0.11062488,0.203481216,0.24228876,0.183167895,0.112778872,0.090940284,0.017747095,0,0,0,0,0,0.000416632,0.010859979,0.041455324,0.026617062,0.015277104,0.003693216,0,0,0,0,0,0,0.000432406,0.003676812,0.002724768,0,0,0,0,0,0,0
226,1.18,1.27,20.73,78,0,0,3.02,1173,11.44,24.82,0.043251972,0.196660236,0.474834098,1.495197666,3.462928396,2.943128391,2.376501109,1.983831688,0.87884685,0.090419836,0.003226226,0,0,0.672643307,1.778466515,4.815838396,16.82483053,20.01403847,17.0975604,13.16692518,8.088176476,2.340514441,0.143646415,0.00584037,0.006564467,0.029946264,0.11062488,0.203481216,0.24228876,0.183167895,0.112778872,0.090940284,0.017747095,0,0,0,0,0,0.000416632,0.010859979,0.041455324,0.026617062,0.015277104,0.003693216,0,0,0,0,0,0,0.000432406,0.003676812,0.002724768,0,0,0,0,0,0,0
227,0.997,1.27,20.73,78,0,0,2.94,1189.2,11.44,24.82,0.043251972,0.196660236,0.474834098,1.495197666,3.462928396,2.943128391,2.376501109,1.983831688,0.87884685,0.090419836,0.003226226,0,0,0.672643307,1.778466515,4.815838396,16.82483053,20.01403847,17.0975604,13.16692518,8.088176476,2.340514441,0.143646415,0.00584037,0.006564467,0.029946264,0.11062488,0.203481216,0.24228876,0.183167895,0.112778872,0.090940284,0.017747095,0,0,0,0,0,0.000416632,0.010859979,0.041455324,0.026617062,0.015277104,0.003693216,0,0,0,0,0,0,0.000432406,0.003676812,0.002724768,0,0,0,0,0,0,0
228,0.655,1.27,20.73,78,0,0,3.02,1224,11.44,24.82,0.043251972,0.196660236,0.474834098,1.495197666,3.462928396,2.943128391,2.376501109,1.983831688,0.87884685,0.090419836,0.003226226,0,0,0.672643307,1.778466515,4.815838396,16.82483053,20.01403847,17.0975604,13.16692518,8.088176476,2.340514441,0.143646415,0.00584037,0.006564467,0.029946264,0.11062488,0.203481216,0.24228876,0.183167895,0.112778872,0.090940284,0.017747095,0,0,0,0,0,0.000416632,0.010859979,0.041455324,0.026617062,0.015277104,0.003693216,0,0,0,0,0,0,0.000432406,0.003676812,0.002724768,0,0,0,0,0,0,0
229,0.326,1.27,20.73,78,0,0,2.94,1288.8,11.44,24.82,0.043251972,0.196660236,0.474834098,1.495197666,3.462928396,2.943128391,2.376501109,1.983831688,0.87884685,0.090419836,0.003226226,0,0,0.672643307,1.778466515,4.815838396,16.82483053,20.01403847,17.0975604,13.16692518,8.088176476,2.340514441,0.143646415,0.00584037,0.006564467,0.029946264,0.11062488,0.203481216,0.24228876,0.183167895,0.112778872,0.090940284,0.017747095,0,0,0,0,0,0.000416632,0.010859979,0.041455324,0.026617062,0.015277104,0.003693216,0,0,0,0,0,0,0.000432406,0.003676812,0.002724768,0,0,0,0,0,0,0
230,0.207,1.27,20.73,78,0,0,3.04,1356.9,11.44,24.82,0.043251972,0.196660236,0.474834098,1.495197666,3.462928396,2.943128391,2.376501109,1.983831688,0.87884685,0.090419836,0.003226226,0,0,0.672643307,1.778466515,4.815838396,16.82483053,20.01403847,17.0975604,13.16692518,8.088176476,2.340514441,0.143646415,0.00584037,0.006564467,0.029946264,0.11062488,0.203481216,0.24228876,0.183167895,0.112778872,0.090940284,0.017747095,0,0,0,0,0,0.000416632,0.010859979,0.041455324,0.026617062,0.015277104,0.003693216,0,0,0,0,0,0,0.000432406,0.003676812,0.002724768,0,0,0,0,0,0,0
231,0.124,1.27,20.73,78,0,0,3.04,1408.3,11.44,24.82,0.043251972,0.196660236,0.474834098,1.495197666,3.462928396,2.943128391,2.376501109,1.983831688,0.87884685,0.090419836,0.003226226,0,0,0.672643307,1.778466515,4.815838396,16.82483053,20.01403847,17.0975604,13.16692518,8.088176476,2.340514441,0.143646415,0.00584037,0.006564467,0.029946264,0.11062488,0.203481216,0.24228876,0.183167895,0.112778872,0.090940284,0.017747095,0,0,0,0,0,0.000416632,0.010859979,0.041455324,0.026617062,0.015277104,0.003693216,0,0,0,0,0,0,0.000432406,0.003676812,0.002724768,0,0,0,0,0,0,0
232,0.06,1.27,20.73,78,0,0,3,1499.8,11.44,24.82,0.043251972,0.196660236,0.474834098,1.495197666,3.462928396,2.943128391,2.376501109,1.983831688,0.87884685,0.090419836,0.003226226,0,0,0.672643307,1.778466515,4.815838396,16.82483053,20.01403847,17.0975604,13.16692518,8.088176476,2.340514441,0.143646415,0.00584037,0.006564467,0.029946264,0.11062488,0.203481216,0.24228876,0.183167895,0.112778872,0.090940284,0.017747095,0,0,0,0,0,0.000416632,0.010859979,0.041455324,0.026617062,0.015277104,0.003693216,0,0,0,0,0,0,0.000432406,0.003676812,0.002724768,0,0,0,0,0,0,0
233,1.18,1.27,20.73,78,0,0,9.91,1096.4,11.44,24.82,0.043251972,0.196660236,0.474834098,1.495197666,3.462928396,2.943128391,2.376501109,1.983831688,0.87884685,0.090419836,0.003226226,0,0,0.672643307,1.778466515,4.815838396,16.82483053,20.01403847,17.0975604,13.16692518,8.088176476,2.340514441,0.143646415,0.00584037,0.006564467,0.029946264,0.11062488,0.203481216,0.24228876,0.183167895,0.112778872,0.090940284,0.017747095,0,0,0,0,0,0.000416632,0.010859979,0.041455324,0.026617062,0.015277104,0.003693216,0,0,0,0,0,0,0.000432406,0.003676812,0.002724768,0,0,0,0,0,0,0
234,0.57,1.27,20.73,78,0,0,9.93,1146.8,11.44,24.82,0.043251972,0.196660236,0.474834098,1.495197666,3.462928396,2.943128391,2.376501109,1.983831688,0.87884685,0.090419836,0.003226226,0,0,0.672643307,1.778466515,4.815838396,16.82483053,20.01403847,17.0975604,13.16692518,8.088176476,2.340514441,0.143646415,0.00584037,0.006564467,0.029946264,0.11062488,0.203481216,0.24228876,0.183167895,0.112778872,0.090940284,0.017747095,0,0,0,0,0,0.000416632,0.010859979,0.041455324,0.026617062,0.015277104,0.003693216,0,0,0,0,0,0,0.000432406,0.003676812,0.002724768,0,0,0,0,0,0,0
235,0.38,1.27,20.73,78,0,0,9.86,1192.8,11.44,24.82,0.043251972,0.196660236,0.474834098,1.495197666,3.462928396,2.943128391,2.376501109,1.983831688,0.87884685,0.090419836,0.003226226,0,0,0.672643307,1.778466515,4.815838396,16.82483053,20.01403847,17.0975604,13.16692518,8.088176476,2.340514441,0.143646415,0.00584037,0.006564467,0.029946264,0.11062488,0.203481216,0.24228876,0.183167895,0.112778872,0.090940284,0.017747095,0,0,0,0,0,0.000416632,0.010859979,0.041455324,0.026617062,0.015277104,0.003693216,0,0,0,0,0,0,0.000432406,0.003676812,0.002724768,0,0,0,0,0,0,0
236,0.226,1.27,20.73,78,0,0,9.98,1248.9,11.44,24.82,0.043251972,0.196660236,0.474834098,1.495197666,3.462928396,2.943128391,2.376501109,1.983831688,0.87884685,0.090419836,0.003226226,0,0,0.672643307,1.778466515,4.815838396,16.82483053,20.01403847,17.0975604,13.16692518,8.088176476,2.340514441,0.143646415,0.00584037,0.006564467,0.029946264,0.11062488,0.203481216,0.24228876,0.183167895,0.112778872,0.090940284,0.017747095,0,0,0,0,0,0.000416632,0.010859979,0.041455324,0.026617062,0.015277104,0.003693216,0,0,0,0,0,0,0.000432406,0.003676812,0.002724768,0,0,0,0,0,0,0
237,0.17,1.27,20.73,78,0,0,9.99,1299.2,11.44,24.82,0.043251972,0.196660236,0.474834098,1.495197666,3.462928396,2.943128391,2.376501109,1.983831688,0.87884685,0.090419836,0.003226226,0,0,0.672643307,1.778466515,4.815838396,16.82483053,20.01403847,17.0975604,13.16692518,8.088176476,2.340514441,0.143646415,0.00584037,0.006564467,0.029946264,0.11062488,0.203481216,0.24228876,0.183167895,0.112778872,0.090940284,0.017747095,0,0,0,0,0,0.000416632,0.010859979,0.041455324,0.026617062,0.015277104,0.003693216,0,0,0,0,0,0,0.000432406,0.003676812,0.002724768,0,0,0,0,0,0,0
238,0.099,1.27,20.73,78,0,0,10.2,1361.5,11.44,24.82,0.043251972,0.196660236,0.474834098,1.495197666,3.462928396,2.943128391,2.376501109,1.983831688,0.87884685,0.090419836,0.003226226,0,0,0.672643307,1.778466515,4.815838396,16.82483053,20.01403847,17.0975604,13.16692518,8.088176476,2.340514441,0.143646415,0.00584037,0.006564467,0.029946264,0.11062488,0.203481216,0.24228876,0.183167895,0.112778872,0.090940284,0.017747095,0,0,0,0,0,0.000416632,0.010859979,0.041455324,0.026617062,0.015277104,0.003693216,0,0,0,0,0,0,0.000432406,0.003676812,0.002724768,0,0,0,0,0,0,0
239,0.065,1.27,20.73,78,0,0,10.06,1423.7,11.44,24.82,0.043251972,0.196660236,0.474834098,1.495197666,3.462928396,2.943128391,2.376501109,1.983831688,0.87884685,0.090419836,0.003226226,0,0,0.672643307,1.778466515,4.815838396,16.82483053,20.01403847,17.0975604,13.16692518,8.088176476,2.340514441,0.143646415,0.00584037,0.006564467,0.029946264,0.11062488,0.203481216,0.24228876,0.183167895,0.112778872,0.090940284,0.017747095,0,0,0,0,0,0.000416632,0.010859979,0.041455324,0.026617062,0.015277104,0.003693216,0,0,0,0,0,0,0.000432406,0.003676812,0.002724768,0,0,0,0,0,0,0
240,1.47,2.5,20.48,77.02,0,0,2.96,1143.8,11.44,24.82,0.043251972,0.196660236,0.474834098,1.495197666,3.462928396,2.943128391,2.376501109,1.983831688,0.87884685,0.090419836,0.003226226,0,0,0.672643307,1.778466515,4.815838396,16.82483053,20.01403847,17.0975604,13.16692518,8.088176476,2.340514441,0.143646415,0.00584037,0.006564467,0.029946264,0.11062488,0.203481216,0.24228876,0.183167895,0.112778872,0.090940284,0.017747095,0,0,0,0,0,0.000416632,0.010859979,0.041455324,0.026617062,0.015277104,0.003693216,0,0,0,0,0,0,0.000432406,0.003676812,0.002724768,0,0,0,0,0,0,0
241,0.974,2.5,20.48,77.02,0,0,2.91,1186.2,11.44,24.82,0.043251972,0.196660236,0.474834098,1.495197666,3.462928396,2.943128391,2.376501109,1.983831688,0.87884685,0.090419836,0.003226226,0,0,0.672643307,1.778466515,4.815838396,16.82483053,20.01403847,17.0975604,13.16692518,8.088176476,2.340514441,0.143646415,0.00584037,0.006564467,0.029946264,0.11062488,0.203481216,0.24228876,0.183167895,0.112778872,0.090940284,0.017747095,0,0,0,0,0,0.000416632,0.010859979,0.041455324,0.026617062,0.015277104,0.003693216,0,0,0,0,0,0,0.000432406,0.003676812,0.002724768,0,0,0,0,0,0,0
242,0.49,2.5,20.48,77.02,0,0,3.04,1257,11.44,24.82,0.043251972,0.196660236,0.474834098,1.495197666,3.462928396,2.943128391,2.376501109,1.983831688,0.87884685,0.090419836,0.003226226,0,0,0.672643307,1.778466515,4.815838396,16.82483053,20.01403847,17.0975604,13.16692518,8.088176476,2.340514441,0.143646415,0.00584037,0.006564467,0.029946264,0.11062488,0.203481216,0.24228876,0.183167895,0.112778872,0.090940284,0.017747095,0,0,0,0,0,0.000416632,0.010859979,0.041455324,0.026617062,0.015277104,0.003693216,0,0,0,0,0,0,0.000432406,0.003676812,0.002724768,0,0,0,0,0,0,0
243,0.299,2.5,20.48,77.02,0,0,2.96,1313.4,11.44,24.82,0.043251972,0.196660236,0.474834098,1.495197666,3.462928396,2.943128391,2.376501109,1.983831688,0.87884685,0.090419836,0.003226226,0,0,0.672643307,1.778466515,4.815838396,16.82483053,20.01403847,17.0975604,13.16692518,8.088176476,2.340514441,0.143646415,0.00584037,0.006564467,0.029946264,0.11062488,0.203481216,0.24228876,0.183167895,0.112778872,0.090940284,0.017747095,0,0,0,0,0,0.000416632,0.010859979,0.041455324,0.026617062,0.015277104,0.003693216,0,0,0,0,0,0,0.000432406,0.003676812,0.002724768,0,0,0,0,0,0,0
244,0.192,2.5,20.48,77.02,0,0,2.93,1365.5,11.44,24.82,0.043251972,0.196660236,0.474834098,1.495197666,3.462928396,2.943128391,2.376501109,1.983831688,0.87884685,0.090419836,0.003226226,0,0,0.672643307,1.778466515,4.815838396,16.82483053,20.01403847,17.0975604,13.16692518,8.088176476,2.340514441,0.143646415,0.00584037,0.006564467,0.029946264,0.11062488,0.203481216,0.24228876,0.183167895,0.112778872,0.090940284,0.017747095,0,0,0,0,0,0.000416632,0.010859979,0.041455324,0.026617062,0.015277104,0.003693216,0,0,0,0,0,0,0.000432406,0.003676812,0.002724768,0,0,0,0,0,0,0
245,0.13,2.5,20.48,77.02,0,0,2.88,1414.1,11.44,24.82,0.043251972,0.196660236,0.474834098,1.495197666,3.462928396,2.943128391,2.376501109,1.983831688,0.87884685,0.090419836,0.003226226,0,0,0.672643307,1.778466515,4.815838396,16.82483053,20.01403847,17.0975604,13.16692518,8.088176476,2.340514441,0.143646415,0.00584037,0.006564467,0.029946264,0.11062488,0.203481216,0.24228876,0.183167895,0.112778872,0.090940284,0.017747095,0,0,0,0,0,0.000416632,0.010859979,0.041455324,0.026617062,0.015277104,0.003693216,0,0,0,0,0,0,0.000432406,0.003676812,0.002724768,0,0,0,0,0,0,0
246,0.072,2.5,20.48,77.02,0,0,2.97,1494.4,11.44,24.82,0.043251972,0.196660236,0.474834098,1.495197666,3.462928396,2.943128391,2.376501109,1.983831688,0.87884685,0.090419836,0.003226226,0,0,0.672643307,1.778466515,4.815838396,16.82483053,20.01403847,17.0975604,13.16692518,8.088176476,2.340514441,0.143646415,0.00584037,0.006564467,0.029946264,0.11062488,0.203481216,0.24228876,0.183167895,0.112778872,0.090940284,0.017747095,0,0,0,0,0,0.000416632,0.010859979,0.041455324,0.026617062,0.015277104,0.003693216,0,0,0,0,0,0,0.000432406,0.003676812,0.002724768,0,0,0,0,0,0,0
247,1.34,2.5,20.48,77.02,0,0,9.89,1045.8,11.44,24.82,0.043251972,0.196660236,0.474834098,1.495197666,3.462928396,2.943128391,2.376501109,1.983831688,0.87884685,0.090419836,0.003226226,0,0,0.672643307,1.778466515,4.815838396,16.82483053,20.01403847,17.0975604,13.16692518,8.088176476,2.340514441,0.143646415,0.00584037,0.006564467,0.029946264,0.11062488,0.203481216,0.24228876,0.183167895,0.112778872,0.090940284,0.017747095,0,0,0,0,0,0.000416632,0.010859979,0.041455324,0.026617062,0.015277104,0.003693216,0,0,0,0,0,0,0.000432406,0.003676812,0.002724768,0,0,0,0,0,0,0
248,0.783,2.5,20.48,77.02,0,0,10.08,1103.4,11.44,24.82,0.043251972,0.196660236,0.474834098,1.495197666,3.462928396,2.943128391,2.376501109,1.983831688,0.87884685,0.090419836,0.003226226,0,0,0.672643307,1.778466515,4.815838396,16.82483053,20.01403847,17.0975604,13.16692518,8.088176476,2.340514441,0.143646415,0.00584037,0.006564467,0.029946264,0.11062488,0.203481216,0.24228876,0.183167895,0.112778872,0.090940284,0.017747095,0,0,0,0,0,0.000416632,0.010859979,0.041455324,0.026617062,0.015277104,0.003693216,0,0,0,0,0,0,0.000432406,0.003676812,0.002724768,0,0,0,0,0,0,0
249,0.405,2.5,20.48,77.02,0,0,10.07,1173.3,11.44,24.82,0.043251972,0.196660236,0.474834098,1.495197666,3.462928396,2.943128391,2.376501109,1.983831688,0.87884685,0.090419836,0.003226226,0,0,0.672643307,1.778466515,4.815838396,16.82483053,20.01403847,17.0975604,13.16692518,8.088176476,2.340514441,0.143646415,0.00584037,0.006564467,0.029946264,0.11062488,0.203481216,0.24228876,0.183167895,0.112778872,0.090940284,0.017747095,0,0,0,0,0,0.000416632,0.010859979,0.041455324,0.026617062,0.015277104,0.003693216,0,0,0,0,0,0,0.000432406,0.003676812,0.002724768,0,0,0,0,0,0,0
250,0.245,2.5,20.48,77.02,0,0,10.19,1224.4,11.44,24.82,0.043251972,0.196660236,0.474834098,1.495197666,3.462928396,2.943128391,2.376501109,1.983831688,0.87884685,0.090419836,0.003226226,0,0,0.672643307,1.778466515,4.815838396,16.82483053,20.01403847,17.0975604,13.16692518,8.088176476,2.340514441,0.143646415,0.00584037,0.006564467,0.029946264,0.11062488,0.203481216,0.24228876,0.183167895,0.112778872,0.090940284,0.017747095,0,0,0,0,0,0.000416632,0.010859979,0.041455324,0.026617062,0.015277104,0.003693216,0,0,0,0,0,0,0.000432406,0.003676812,0.002724768,0,0,0,0,0,0,0
251,0.18,2.5,20.48,77.02,0,0,9.98,1268.7,11.44,24.82,0.043251972,0.196660236,0.474834098,1.495197666,3.462928396,2.943128391,2.376501109,1.983831688,0.87884685,0.090419836,0.003226226,0,0,0.672643307,1.778466515,4.815838396,16.82483053,20.01403847,17.0975604,13.16692518,8.088176476,2.340514441,0.143646415,0.00584037,0.006564467,0.029946264,0.11062488,0.203481216,0.24228876,0.183167895,0.112778872,0.090940284,0.017747095,0,0,0,0,0,0.000416632,0.010859979,0.041455324,0.026617062,0.015277104,0.003693216,0,0,0,0,0,0,0.000432406,0.003676812,0.002724768,0,0,0,0,0,0,0
252,0.12,2.5,20.48,77.02,0,0,10.44,1323.9,11.44,24.82,0.043251972,0.196660236,0.474834098,1.495197666,3.462928396,2.943128391,2.376501109,1.983831688,0.87884685,0.090419836,0.003226226,0,0,0.672643307,1.778466515,4.815838396,16.82483053,20.01403847,17.0975604,13.16692518,8.088176476,2.340514441,0.143646415,0.00584037,0.006564467,0.029946264,0.11062488,0.203481216,0.24228876,0.183167895,0.112778872,0.090940284,0.017747095,0,0,0,0,0,0.000416632,0.010859979,0.041455324,0.026617062,0.015277104,0.003693216,0,0,0,0,0,0,0.000432406,0.003676812,0.002724768,0,0,0,0,0,0,0
253,0.064,2.5,20.48,77.02,0,0,10.32,1419,11.44,24.82,0.043251972,0.196660236,0.474834098,1.495197666,3.462928396,2.943128391,2.376501109,1.983831688,0.87884685,0.090419836,0.003226226,0,0,0.672643307,1.778466515,4.815838396,16.82483053,20.01403847,17.0975604,13.16692518,8.088176476,2.340514441,0.143646415,0.00584037,0.006564467,0.029946264,0.11062488,0.203481216,0.24228876,0.183167895,0.112778872,0.090940284,0.017747095,0,0,0,0,0,0.000416632,0.010859979,0.041455324,0.026617062,0.015277104,0.003693216,0,0,0,0,0,0,0.000432406,0.003676812,0.002724768,0,0,0,0,0,0,0
254,1.339,0.64,20.87,78.5,0,0,9.97,1098.5,13.52,28.93,0.161970957,0.461754526,2.861791684,1.942369577,1.223258852,0.744301177,0.485913711,0.719549468,1.681708868,3.96943286,0.886451318,0.013712234,0,0.443793695,2.741647377,6.643696823,6.761833181,6.075172157,5.450763805,4.348967542,9.034064996,18.19740038,17.50283282,4.817860044,0,0.002744735,0.252257789,0.124136462,0.350914525,0.187642919,0.241493526,0.2386232,0.138090171,0.322489494,0.111662064,0,0,0,0.008974616,0.044330958,0.064584364,0.107729356,0.112781692,0.1152694,0.11863955,0.028671632,0,0,0,0,0,0,0,0,0.005213248,0.046240834,0.028189453,0,0,0
255,0.959,0.64,20.87,78.5,0,0,10.5,1122.4,13.52,28.93,0.161970957,0.461754526,2.861791684,1.942369577,1.223258852,0.744301177,0.485913711,0.719549468,1.681708868,3.96943286,0.886451318,0.013712234,0,0.443793695,2.741647377,6.643696823,6.761833181,6.075172157,5.450763805,4.348967542,9.034064996,18.19740038,17.50283282,4.817860044,0,0.002744735,0.252257789,0.124136462,0.350914525,0.187642919,0.241493526,0.2386232,0.138090171,0.322489494,0.111662064,0,0,0,0.008974616,0.044330958,0.064584364,0.107729356,0.112781692,0.1152694,0.11863955,0.028671632,0,0,0,0,0,0,0,0,0.005213248,0.046240834,0.028189453,0,0,0
